embedding_x,embedding_y
-8.17441,8.381621
1.6008338,20.935596
14.094327,-0.5196379
-0.8587606,23.158072
-7.1737514,15.11803
-6.5957804,15.409356
-5.976725,14.425617
10.168005,20.299751
8.815174,20.337036
5.634899,20.122437
1.5956645,20.94209
11.281361,2.5936093
-3.3232765,13.506369
11.352429,1.4402568
5.659144,20.146446
13.949752,1.387794
11.345054,2.4158666
15.749456,2.2373376
12.986365,13.897399
11.037985,2.299298
-7.9479413,21.127245
10.828557,12.016008
-3.404524,-1.8303683
4.1563964,-13.870661
6.720458,15.627111
4.2134943,9.0603
-0.32362622,16.68319
10.630158,3.2846723
12.230151,11.583001
13.989962,1.4247695
14.428877,1.1892161
-8.172475,20.871527
5.8638287,9.24859
12.557313,11.76522
13.111984,0.3984462
-0.56085104,16.441477
10.835063,12.074624
11.826559,2.8865693
11.149932,4.913918
13.258557,-5.785809
17.80654,-5.7898955
11.634707,3.2474604
17.805567,-5.061094
-8.041911,20.764303
15.033897,2.9769335
-4.1630564,-11.488193
-5.094228,2.4573042
9.452197,4.066975
2.6014214,-6.3056726
10.648772,12.290747
13.252157,-5.7710624
-12.477546,-5.2615256
8.812538,20.33426
13.759214,1.5649172
15.753431,2.2055607
15.75318,2.2032003
15.735057,2.28981
13.257963,-5.7845154
6.8920975,-7.3612733
3.2671368,-6.519081
-1.9258404,25.607758
14.171782,-1.0956919
-10.614214,13.767697
2.7561018,-6.307317
3.321718,-6.5807714
6.671503,-6.76764
-5.179297,4.3969817
-4.706427,-4.449433
10.374023,15.744085
-5.09572,2.4553044
5.618114,20.10226
1.6079882,20.92916
15.381924,3.4690459
5.6401057,20.121141
-9.708727,-0.792218
5.9299536,22.580364
14.187837,-0.47313267
9.366988,3.7519941
7.983258,6.6526895
0.7578401,-12.895349
14.065864,-0.51369613
18.031857,-5.6080675
-4.002751,-11.326613
-5.3710365,-1.4059765
6.792085,15.802552
5.6315455,20.113148
9.367983,26.523836
-0.59647644,16.403923
15.743988,2.1395142
6.7783437,15.56829
14.549994,0.7841093
10.529352,5.633932
6.7611895,-7.5083704
6.913197,-7.4197845
4.438553,-6.181816
14.466114,1.0681399
-3.710139,-1.9775501
0.7744519,-12.909414
18.615881,-4.6249433
2.8601196,-3.6631677
-8.17284,8.38187
-9.437008,8.070849
-8.172283,8.382374
-0.9477094,23.072212
-5.6826053,3.8410733
-9.59636,10.640153
-1.7136798,24.142185
10.808468,2.721649
-5.0163107,5.3356705
15.761889,2.1983945
15.748167,2.2158935
-9.433115,8.074043
11.735228,10.669761
11.529271,1.1383952
3.2735507,1.6758639
-3.0136733,-1.5435575
15.401516,14.441729
-0.36123225,16.60326
14.177972,-0.5234705
-9.579848,10.637269
-0.61536247,16.37231
9.950056,12.552058
12.983547,13.885072
6.6178293,23.427183
5.7194986,21.943954
13.91475,1.6801821
5.315342,10.857538
3.186236,-5.756717
-8.186771,8.386847
11.328647,3.417596
15.092464,3.1321383
18.532425,-4.7029233
11.0695715,11.86483
11.30821,3.3621657
5.6484885,20.13165
15.547838,2.338755
12.539138,11.819835
14.979996,2.9803758
6.1367188,9.05834
9.376322,3.7511961
-9.6856985,-0.7401758
7.0050426,-7.7458696
12.5081,13.428798
10.328549,15.765615
11.117177,9.112882
-5.1152463,2.4390752
6.8885727,-7.375015
-3.3082116,13.490837
10.154568,20.315632
-9.801067,-8.027728
-3.3638582,13.541245
2.8747525,-3.638388
-5.622239,3.8614504
11.188477,2.2919245
1.7842124,20.661764
8.328197,16.48428
-7.089978,15.193946
17.974112,-5.663223
2.9834,-3.4764745
-4.0402527,-11.310657
14.158836,14.442225
-4.634477,-6.967234
11.706076,7.6630793
14.112384,14.40705
11.081058,9.032082
9.681315,12.511023
6.8454328,16.04532
11.71234,10.65871
5.720543,21.942516
3.2780294,1.6285472
17.776413,-5.825184
-1.8390746,-8.041422
-8.989062,-5.259819
8.905794,14.302834
-0.8294838,8.325099
-9.700713,-0.7810414
12.489059,11.737627
5.720658,21.943224
8.3614,16.477907
12.785406,8.123818
11.140099,4.9856677
8.930908,12.4723015
-3.9559193,-12.2947
15.705552,14.728245
-5.2180285,4.2669916
10.86618,5.5768614
-2.9524167,-1.6369748
14.1696415,-0.5338309
-5.369154,-1.4074693
15.392086,14.732574
4.2155833,9.0810375
11.127047,4.98921
11.078952,9.027772
12.9956255,13.888655
6.0250936,9.150197
6.077188,9.116882
-4.0158796,-11.279739
8.918689,14.315753
15.66737,14.725878
8.459729,16.628466
-5.1102076,2.484521
-5.3687153,-1.4078436
-1.9424889,25.630024
-5.2288566,4.261292
13.257535,0.31206977
6.7040772,-6.7848406
-5.6090703,3.8549666
-5.36855,-1.4080633
-1.8394443,-8.01817
2.561931,-6.322079
4.175509,-13.877282
17.940819,-5.610057
14.508182,0.75803983
18.2674,-4.9471197
3.277156,-6.404814
-8.194995,8.362762
3.116112,-6.8967032
-4.008564,-12.220864
6.780266,15.547541
14.748642,14.212444
14.180078,-0.56471413
11.226053,4.9171915
-9.689566,-0.7789051
9.394771,26.498068
-9.3062935,8.106662
4.1975083,9.054037
2.5502212,-6.303474
-1.906814,25.568361
-8.052302,21.066814
8.032993,18.188343
-5.3650627,-1.4112664
5.263481,10.834585
11.380286,3.4005773
17.980238,-5.6694856
-7.458208,21.209894
14.164218,14.3741255
10.142189,20.325083
-0.83294076,23.176207
12.792929,8.129344
11.361741,-7.595741
-7.9712577,20.729982
-3.9793186,-12.221193
15.005783,2.8456607
-0.5987791,16.401161
18.40721,-4.855192
4.2492967,9.104936
-1.5416269,24.00262
6.038538,-7.236445
3.2806234,1.6035862
11.75295,3.399071
4.157853,8.93863
-7.0879574,15.187685
11.212263,3.4508703
2.9852517,-3.4512856
11.083284,11.901064
10.895531,5.546119
3.1389008,-5.7259593
-8.185163,8.356595
-0.89477813,23.30301
11.933744,3.3750017
6.825062,16.029675
5.0943747,-7.1435075
11.175477,4.9445806
-3.2492187,-1.8461742
12.266159,2.200734
9.46257,4.080878
12.498944,11.824823
11.4524145,1.1772969
-1.71456,24.14468
9.06043,14.510764
12.792225,8.127084
15.018108,2.8070579
-4.1172757,-12.444529
-5.367927,-1.4082478
-1.7485458,22.512726
18.618172,-4.6248207
-0.88231176,23.129261
10.807289,12.043402
-5.0961423,2.4618134
6.6067696,23.421055
8.804213,20.318949
10.93236,4.9092274
14.509661,0.63824296
14.617614,14.659578
11.722148,7.678808
-5.7935824,15.4455805
8.918275,14.333149
8.114004,18.028214
12.123845,0.85475487
5.9479237,22.572737
-12.467978,-5.275466
10.643617,3.2425501
-1.9112902,25.579096
4.154902,8.943289
11.076313,9.027039
15.685226,14.70688
-6.8515882,11.069958
11.274706,2.2718904
11.575102,1.1091902
-8.200345,8.374307
11.647951,11.235757
10.361425,15.757932
-4.5298095,-7.072845
6.706298,-6.753678
-7.4870424,21.193665
-3.3197033,-1.8308161
-6.5870614,15.324752
8.149201,6.749861
7.1570444,16.164656
8.050698,16.409704
11.610718,1.0589588
11.414249,1.2122439
-2.7239091,20.866755
12.992595,13.886556
-6.6262517,15.338868
12.383752,11.605752
-5.545969,15.647597
8.775732,-14.578011
14.481699,1.0305564
-0.8697459,8.295843
-4.633416,-6.9687123
-6.600551,15.323398
-7.5147047,21.187159
-5.07647,2.4797893
-12.484881,-5.2475796
-1.5735769,23.954306
-2.454096,-1.8060349
10.969304,11.865467
0.7795717,-12.914502
12.382857,12.003556
-12.7264385,9.776419
-0.3957116,16.565474
-7.9161277,21.153927
5.896957,22.54468
15.342573,14.379343
15.7296,2.334379
6.0158567,-7.231027
12.784654,8.124502
10.907382,5.5153646
2.9522655,-3.509648
17.97708,-5.24432
-5.367651,-1.4085578
-4.3045096,-11.611882
14.06181,14.348527
3.2813294,1.5805204
-2.4636142,-1.8110331
-9.446541,10.677355
-6.556957,15.320463
4.0578275,-13.212115
-5.077827,2.4794955
6.2346597,-6.965729
10.903846,2.4583352
-7.8997836,21.126163
1.625196,20.905745
8.02078,18.202461
5.55887,20.02866
10.412172,15.77145
-4.4693127,-7.1331797
3.209672,-5.6766033
4.152969,-13.8684845
8.833018,-14.52234
-5.852931,15.418963
18.42619,-4.765452
12.735532,8.152814
-2.7199123,20.856157
6.77058,-6.7128825
-5.3660793,-1.4093786
-1.1888323,23.46772
2.642435,-6.298699
3.307171,-6.560062
6.8217044,-7.3466344
6.8630342,-7.3402104
-7.445124,14.790928
14.512003,0.63589215
3.5301137,-2.2909553
11.00576,2.5583885
6.0934095,-6.990649
-4.016482,-11.290148
11.416768,1.2089813
12.467095,11.6862755
8.879592,-14.47633
-8.99619,-5.297957
4.1505804,8.939681
11.078544,9.031768
1.6621387,20.855793
11.32356,3.348937
4.9676948,-6.696564
-8.160401,8.373554
6.5042076,15.241294
18.00154,-5.6402383
-8.992307,-5.272592
14.801387,14.213644
12.467511,11.756167
-7.8468943,6.8099227
8.031653,18.187311
5.6065493,20.081951
15.053962,3.082173
14.2474375,-1.1674565
-7.4459743,21.21752
-9.729055,-0.8111004
11.733902,7.6824274
6.9175506,-7.695732
-3.9926734,-11.887995
-9.485909,8.04297
-6.260779,15.282472
15.071436,0.53162944
11.45313,1.3357933
9.91664,12.556957
-3.9399142,-12.305125
3.2742083,-6.4238796
5.9044867,22.573006
5.700648,21.915594
-5.368121,-1.4084195
11.114642,9.109419
-9.618179,-0.64605165
6.237611,-6.9591327
12.414662,10.47529
14.216091,-0.48074982
11.363914,3.3249023
-1.8370875,-7.9972253
-9.614294,-0.67159295
15.53227,14.913032
-4.9379582,5.299546
-6.5603933,15.3113365
6.432383,-7.3139267
11.692393,1.0416191
-9.703877,-0.7993538
8.34167,16.492348
14.948473,2.9196568
8.116097,6.7286115
-4.0089946,-11.584717
11.443074,11.266648
11.080032,9.034819
12.563192,11.771263
-10.622446,13.77741
12.042503,12.109217
18.51266,-4.7209187
11.725608,7.680675
10.641851,3.248896
13.223199,13.97314
5.448558,3.4441514
5.4630003,3.4314144
17.871357,-11.374298
6.262189,-6.9357266
-9.6737385,-0.7741133
11.725078,7.6786337
14.732054,14.581241
11.105044,9.100389
5.569261,20.038456
6.5961847,23.406237
5.433628,3.4600601
-1.3707026,23.640076
5.4525385,3.4354587
8.794626,20.31583
5.2762322,10.847964
14.131748,-0.5368271
14.286658,14.476946
3.126355,-6.882424
3.1908176,-6.770096
-5.0974617,2.4648802
-5.0953217,2.460429
-1.122557,23.5405
-9.470113,8.049952
11.069507,9.041818
8.916153,14.316109
8.986053,15.4425955
15.447134,14.5906515
6.513573,15.257364
-9.484665,8.038624
3.2820947,1.5796851
-7.9811163,21.08942
1.6458832,20.882921
-12.758431,9.845723
11.732314,7.6844
-6.499418,15.298234
4.6300464,-6.2054744
8.803829,6.762363
-5.582947,15.612246
-4.103826,-11.375752
-7.434604,14.803027
11.512588,9.808341
18.221796,-5.0230002
4.4843683,-6.120931
8.952324,-14.405883
14.096342,14.408516
-6.250124,15.280488
-7.8984766,21.189487
9.6831875,12.528948
7.991772,18.244087
6.435691,-7.1018405
4.250749,9.106024
-3.2218566,-1.8316604
12.437442,8.376745
10.724106,4.844683
3.1198208,-6.8920393
11.141507,9.132629
5.726153,21.937153
11.441539,11.237315
14.908539,2.9373007
-8.058777,20.735073
0.85072535,-12.971507
5.443854,3.4612534
-9.597956,-0.65330476
-1.8344028,-7.966503
12.352494,12.036446
-0.82099587,23.22232
5.4327426,3.4716146
15.249018,14.37502
10.83623,12.002802
15.446733,3.617784
8.785876,-14.567958
12.218498,9.368515
8.453619,16.615261
5.5275536,19.994158
12.416302,11.95195
3.923822,-6.3420677
17.929337,-5.730087
12.791628,8.125558
6.019372,9.156037
-7.360716,13.82065
5.541011,20.00296
11.725951,7.685098
14.823024,14.2172575
-9.017508,-5.331697
10.913022,11.942999
-5.226508,4.1884756
14.318762,14.49777
5.431092,3.4751081
5.431108,3.4733133
4.185742,-13.860767
4.1504393,-13.847614
8.129234,6.740535
14.616867,14.671312
11.094445,9.056142
5.414856,3.4909983
7.130767,16.14788
11.432867,3.341392
4.1582265,8.948386
-6.2410326,15.265564
-2.730268,20.867195
8.031497,16.403017
-8.092392,20.971472
8.364636,16.40407
-3.4893887,-1.8678771
-0.35720912,16.62415
-8.147344,8.375628
16.019127,-8.417498
6.654834,-7.3283777
0.8557332,-12.973203
-0.97063917,8.36709
5.4241905,3.4885914
0.8731172,-12.9904
11.724105,7.678196
-1.3874031,22.97428
14.079679,14.360349
-12.780973,9.859667
-5.241868,4.158528
15.154377,14.523481
4.157197,8.958373
-10.625409,13.78081
-4.576055,-7.0273843
10.788167,12.084996
6.579674,-6.7401605
5.0869203,-7.149516
5.037103,-5.806562
6.797004,15.811142
-0.8876837,23.240053
11.049701,2.534931
6.6236663,23.41817
-7.948964,21.157473
5.3744445,3.609376
11.380843,1.2441977
-7.91557,21.141806
11.782568,3.3517718
13.020281,8.390211
8.925891,14.326657
6.597179,23.44186
11.285774,2.2699907
5.5012245,19.955147
8.11383,18.02775
6.3012996,22.80633
6.613922,23.430473
1.6398115,20.886293
13.7257395,1.588149
11.094223,9.06828
3.3132756,-6.575388
14.97865,2.9899948
17.910975,-5.7593937
10.409052,15.741491
-4.0940585,-12.4033
3.0219955,-3.4530973
6.487867,15.22632
6.862083,16.084078
-5.0898685,2.4666965
8.777747,-14.576451
11.867602,3.4216893
12.717663,8.170581
3.2821693,1.5797734
5.3820314,3.5968602
-1.8349092,-7.9562836
3.2822647,1.5751258
5.3798165,3.6001217
8.355924,16.48126
-5.5827346,15.611812
10.916148,5.5058823
14.071391,14.418193
-3.1715765,-1.7068508
4.535256,-6.1280265
19.799177,8.56011
4.167106,-13.887431
10.766442,2.3523889
-7.4673123,14.766915
18.090265,-5.4638176
-1.8321309,-7.944114
18.56781,-4.6664476
5.364802,3.6535428
0.9150427,-13.026929
5.2337556,10.808702
5.364223,3.6545498
5.0121527,-6.3911853
3.1239483,-6.8885503
12.165196,11.4387865
8.812151,6.754526
3.0857713,-5.9221845
8.360518,16.467093
-4.462341,-7.140722
9.39167,26.501064
12.998842,13.891143
10.948108,4.910378
8.776836,20.301218
3.2857685,1.5523006
1.6623423,20.855455
-0.4944208,16.507196
15.049929,14.358852
-3.6689613,-1.9439112
5.897387,-7.182621
14.246138,14.332295
8.008355,16.39901
11.329934,3.3275144
14.729327,14.1678295
14.181311,14.4235
-6.270362,15.2550955
-3.017843,-1.5613807
1.6613616,20.859804
-1.8297874,-7.9155684
6.0017376,-7.232963
10.883605,5.55837
11.718768,7.7004676
5.3146257,10.8444195
7.0344334,-7.7722845
-6.876297,11.003712
6.8419967,16.047117
-3.4346554,-1.8455732
-1.0523491,23.559856
-0.59936154,16.395243
-4.854631,5.2978506
-5.070263,2.4844716
11.137927,4.9602623
14.529126,0.5517278
-12.480373,-5.25187
-9.818502,-8.047522
-3.3223376,13.504572
11.59298,24.52665
8.333107,16.430351
17.865292,-11.379915
12.066958,12.433053
12.146445,12.344036
5.2200603,10.80069
5.250275,10.8275175
11.107272,11.83145
11.155416,2.5206122
18.1162,-5.378557
10.89596,11.931346
5.4481955,19.885098
-5.441072,3.9121747
-2.4057646,20.708487
2.8051918,-6.316415
11.092652,2.5247693
6.841888,16.059837
6.284942,22.813517
1.658642,20.861454
5.4360046,19.870941
10.10007,20.365517
6.622981,23.431458
10.082612,20.369041
5.3066154,3.8984725
6.566979,-7.570619
11.087863,9.055081
-3.5227787,-1.8822421
15.560211,3.7378223
-1.7550383,22.512272
-2.7385643,20.869333
7.185905,16.180574
15.607455,14.629018
5.291068,3.921246
10.65079,2.3061845
3.1203487,-6.893224
5.3202505,10.86703
-7.455957,14.777704
5.2918625,3.9181414
11.888539,3.3837302
12.413666,10.746742
14.495292,0.64754057
6.228353,-6.957156
11.180818,4.907012
6.580279,-7.637365
-5.009116,5.2478623
3.183796,-5.717615
-1.6986303,24.134438
6.8337264,16.049656
-1.8226908,22.457306
6.849798,16.07873
-3.6903298,-1.9603833
-4.8531294,5.2894826
-9.510595,-0.5744824
-6.5934052,15.259221
-9.592697,-0.65565896
3.1593616,-5.7313027
-12.479559,-5.255464
-4.873256,5.296708
6.449117,-7.340696
8.367406,16.476454
5.2854333,3.9384613
11.744511,7.708303
6.270237,22.794945
14.329937,14.341448
-5.7852354,15.452244
10.745485,4.848462
-0.88306785,8.281186
-3.701349,-1.967373
9.457785,4.0818577
-1.3712384,23.186195
10.76021,5.704298
-4.661173,-6.9402657
4.5819445,-6.095091
11.36985,3.3261569
1.6561457,20.86205
6.6922526,-6.780072
-4.871324,5.2921996
-3.107138,-1.8277471
6.7239113,-6.750976
14.655543,14.534351
1.8285433,20.590746
6.701461,23.36762
10.365535,15.697557
-9.519513,8.0268955
-0.9403593,23.085154
3.5197954,-2.3504174
-8.99736,-5.274977
4.2110286,-3.1647155
-7.8250723,8.3860235
6.7497993,-6.7909684
17.798275,-5.7922916
10.964438,2.5157526
10.790068,12.053605
11.596096,24.52419
-0.8762196,23.163645
-7.870457,21.24089
5.929649,9.21693
-0.61804605,16.354816
2.980602,-3.4828987
5.447561,19.877531
11.083325,9.040048
10.88056,2.4901302
14.7487545,14.651861
3.2428901,-6.5641837
17.94404,-5.742445
10.776826,2.3608406
3.0668135,-6.175293
10.694549,3.221348
4.9397297,-6.7317643
-0.87643987,23.15013
-4.6571603,-6.944594
11.926939,3.3524387
13.409153,1.3989906
-6.462369,15.241273
-5.419439,3.9188485
-12.77288,9.862905
-4.8078346,-4.556182
4.2252936,-3.1853867
14.273178,-0.12539266
-1.7717445,22.502008
-2.4728315,-1.8041692
17.936052,-5.734033
-7.634948,8.364473
5.3319397,10.865688
12.786408,8.137336
12.457207,8.377028
4.1785154,-13.893015
3.8663487,-12.940379
13.895182,14.168971
6.738151,-6.77752
12.649517,2.1599584
5.2678413,3.962
-1.8969256,25.559317
-5.3959084,3.9353573
11.234673,2.435478
-5.405486,3.9332924
11.0283165,5.3968506
10.593236,12.324911
5.283448,3.942579
3.866737,-12.939912
-4.4645214,-7.138494
-7.4827533,14.750949
17.904,-5.759212
-5.238216,4.1861725
8.346914,16.451275
-7.958712,20.736988
-9.612855,-0.7218984
-9.549055,-0.62637293
-7.4934945,14.748713
6.631142,23.42671
17.890556,-11.358138
5.536482,19.99411
-3.979648,-12.174228
11.757763,7.722866
10.711963,2.461425
12.3365555,11.4564495
-7.6016045,8.346664
10.8945265,2.324776
-6.58693,15.161089
15.101147,14.630879
15.494224,14.91058
8.41929,16.546465
15.510662,14.5591
18.607304,-4.6312146
11.632956,1.0639033
6.7380233,-6.7658906
-0.3991396,16.56155
-4.0035043,-11.269722
5.2737303,3.9758449
-10.613205,13.765509
9.963368,12.555025
5.9726725,-7.2168727
3.282405,1.5716091
5.276892,3.9652689
3.3212192,-6.555903
15.312074,14.355151
9.858332,4.5462084
13.105628,8.528279
3.3089223,-6.5728064
14.080107,14.38025
-4.86478,5.2622414
-7.3664646,13.804513
8.33952,16.441277
6.5768642,-7.628886
11.592105,24.52654
2.9065936,-3.6003668
-9.087362,10.7535925
0.9909702,-13.084039
-2.507723,-1.7912575
-9.09053,10.753081
12.728127,2.10989
11.44698,2.431324
-1.8738203,25.2671
5.331406,10.855468
-1.8218461,-7.85378
10.960473,4.9714937
6.9031672,-7.557469
10.788966,2.342771
-6.0054317,14.317497
-1.9328816,25.605576
-9.089924,10.753704
5.146497,4.432475
-0.94380903,23.091703
-9.564374,8.008542
-7.36229,13.80015
11.387855,3.3662984
-12.477317,-5.282854
-0.44037324,16.562584
-3.9684703,-12.329144
18.5893,-4.648766
3.1290014,-6.865436
-5.409182,3.9250233
-8.179647,20.85854
7.0056944,-7.526357
-1.7038976,24.18307
11.06936,9.024986
6.1806397,-6.9802055
14.204091,14.293605
-12.757838,9.873054
13.103501,8.513325
2.8783882,-3.640458
14.301386,0.28001004
11.066854,11.841142
17.880905,-11.36769
12.273437,12.116683
19.850006,8.610802
14.077902,-0.5450374
-6.4442945,15.234544
5.1413674,4.4479337
-9.064601,10.75813
6.5860934,-6.849662
17.954533,-5.6850286
-7.6081033,8.357712
11.082263,9.042605
8.79488,20.3123
6.6417766,23.432335
5.8964715,22.550877
10.073464,20.374132
-6.4706645,15.230021
12.158147,12.313525
-3.512047,-1.864385
12.365009,11.959433
-0.5883358,16.409697
-9.581576,7.9935718
-4.688857,-4.4306426
-4.772403,5.2811346
0.97845286,-13.073271
-6.0151987,14.327902
-7.952968,21.09081
-7.45225,14.763934
-7.4436703,21.21369
5.140196,4.447598
12.314633,12.073613
8.817813,6.7509737
5.318717,10.84489
-7.3708096,13.801274
5.3702254,10.744443
-4.114554,-12.440764
8.079031,6.6675525
-9.078231,10.753054
11.8843565,3.2419298
-4.8001404,-4.5473886
12.308094,12.075219
-5.5672865,15.625492
-5.3975525,3.934973
11.739746,10.649306
-4.7923603,5.299289
9.385924,26.506369
11.24837,3.4416075
15.431071,14.445405
14.978955,3.0020685
13.84727,1.4180397
-7.431544,14.786821
14.521266,0.54150474
12.167838,12.209856
5.13317,4.474893
13.9168215,1.6876637
5.1338058,4.472638
-5.22583,4.0759535
13.086405,8.498486
5.2027946,10.823731
15.666661,2.2933373
15.685881,14.5635805
15.541417,14.559256
14.370842,14.43593
15.568302,14.920915
15.031523,3.0053918
6.7079105,-7.5899982
-4.1581697,-11.533286
-3.1452343,-1.8760685
4.179261,-13.874156
11.255623,2.5998182
18.05632,-4.935808
-5.235513,4.079307
10.507481,12.396657
15.698824,2.1681914
-9.534719,-0.6186182
-1.8664175,25.309639
1.0042307,-13.094497
-9.606162,-0.7206484
15.207162,14.37465
19.815042,8.574205
5.307468,10.838254
11.55011,1.1123707
-7.926102,21.19277
6.7762585,-7.4933896
-12.807478,9.944215
18.596817,-4.642279
1.014976,-13.103176
-4.6975613,-4.439937
11.868377,3.4339755
-9.480267,-0.5734112
6.822495,16.081371
-5.805661,15.42591
-5.231697,4.0527105
-5.574503,15.617491
12.534625,11.82878
2.849838,-3.6731179
-7.5859075,8.338068
-4.7554965,5.282739
6.674578,-6.7330055
17.898441,-11.350361
12.454727,8.39705
1.0228637,-13.109312
5.124592,4.5027514
6.280181,-7.103897
-3.0086553,-1.6430986
15.170881,14.588757
-12.488356,-5.238177
11.479738,3.391781
-7.485319,14.747593
-1.7888607,-7.697688
6.6416516,-7.2628617
12.321707,11.430895
11.888346,3.3657148
1.5812687,20.953285
13.013633,13.912337
6.771129,15.694908
5.1121564,4.5507298
11.59853,11.2534895
-7.486452,14.734276
-12.712079,9.767727
-2.0129888,22.331095
4.154758,-13.871438
11.756337,7.7188597
-0.86770004,23.25024
-8.169607,20.905416
9.836529,12.555135
6.6242247,23.424469
18.582417,-4.6556134
6.8786383,16.074522
-0.885297,8.265833
-0.36295474,16.601479
11.467305,1.1714237
10.861584,5.581545
14.267949,-1.1868473
1.053333,-13.132808
3.3726566,-2.3872495
12.570314,2.2662272
4.1138377,8.898178
-7.576362,8.330211
5.105174,4.57631
-8.153124,20.86743
17.89672,-11.351905
-6.001377,14.3196745
17.862455,-11.38257
-9.615267,-0.7266736
6.2402935,-6.9215145
6.905591,-7.299512
10.069849,20.376312
10.844286,2.4884174
-4.4544187,-7.148643
-6.3129945,15.250959
10.351995,15.728491
10.06269,20.383461
5.412463,19.838558
5.3317447,19.731485
6.3133836,22.805576
6.649026,23.432178
1.6724304,20.838598
1.6641252,20.851692
5.931734,22.578703
14.943834,2.9064603
-1.7883905,-7.693411
-0.5789316,16.415514
6.523423,23.310854
-5.554358,15.637907
-7.9895077,20.79622
-9.008444,-5.3599687
-3.6885347,-1.9607923
-2.6956348,20.84606
6.84704,-7.6429095
-9.006748,-5.3513026
-0.9242553,23.071959
-3.1450274,-1.843759
-0.8872984,8.262758
12.090608,12.437848
3.2275603,-6.70752
11.540257,2.507004
-7.4704943,14.747511
6.753878,-6.776374
1.0560975,-13.135939
17.976004,-5.688157
10.9445305,2.3001263
-0.32691225,16.686718
6.241833,-6.955858
12.060446,0.9330986
5.092401,4.632858
3.2827752,1.5383968
-0.8838487,8.278768
14.688446,14.439752
6.654443,15.456943
14.491637,0.886835
18.620378,-4.6178665
10.769821,12.086452
5.2984543,19.690002
-0.88937825,8.265295
1.1038171,-13.173063
6.638527,23.430437
1.1046009,-13.173284
9.771401,12.542554
4.459553,-6.154451
11.377682,-7.5796404
12.779462,8.144183
12.546094,8.332285
12.776605,8.116183
11.747977,7.7038865
7.9991584,6.652626
3.156193,-5.708949
11.206691,2.489189
13.970986,1.3525176
-5.1729627,4.064093
-5.9988384,14.315689
6.117192,9.076592
-4.4350634,2.9053662
6.1187735,9.075692
-12.755349,9.879905
11.011624,11.938359
-4.7388453,5.28587
10.353067,15.728187
1.7115858,20.782122
1.7279701,20.75545
8.82233,20.33381
8.119249,18.01874
-12.709541,9.7699375
-1.9396285,25.62201
-5.205856,4.049556
14.833994,14.239469
11.308527,-7.650223
8.940128,14.362512
6.8980756,-7.361709
11.035548,3.1841536
12.468879,11.774094
-6.342124,15.239205
-0.94498485,8.010707
12.082185,12.422854
4.057941,-13.237775
-2.0092409,22.344114
-5.296084,3.944282
-1.7663648,-7.620008
5.082722,4.695766
5.0826554,4.6960244
10.793481,12.084582
-3.9526367,-12.342484
5.0827947,4.695033
-6.4503136,15.21657
10.850263,5.5903945
-0.9730417,7.94289
5.3242087,10.854107
13.233502,0.3472547
5.969493,-7.2205505
8.925794,-14.432542
-7.5686455,8.34055
15.181553,14.699651
10.964204,5.4508967
-4.430244,2.9157627
9.389045,26.503574
8.119022,6.725807
-10.61226,13.764576
15.124028,2.5956454
6.3400407,-7.064029
7.052333,16.133345
11.966211,3.352793
9.267384,12.470008
1.7342441,20.745695
-0.968131,7.96319
2.9848576,-3.4793742
-0.96724,7.957381
-1.9296263,25.611687
-7.9164996,21.160013
-4.427637,2.9149182
-9.606674,10.630952
-6.3410645,15.242993
-9.806112,-8.036633
-4.004414,-12.219547
-3.8735337,-12.21297
-7.5787845,8.33219
11.302904,4.8753376
-7.4932294,14.717903
8.3554325,16.380898
-1.8321273,25.063412
-0.825014,23.21375
5.0820704,4.711259
-9.581401,-0.7108461
-9.609767,7.974824
-9.439577,-0.5690804
5.0774426,4.724186
2.886154,-3.624831
-7.3602276,13.771142
1.2037725,-13.246851
-4.407252,2.9202425
5.2225056,10.810746
12.762327,8.123551
11.72862,7.697198
-4.5124965,-7.0912986
-1.828553,22.455732
-1.3257775,23.531012
6.0763626,9.116512
-6.3531656,15.22637
-1.764697,-7.600838
-4.7012234,5.2976856
10.076792,20.366198
15.117995,2.5866795
3.3015783,-6.5448995
12.116209,12.41495
9.8544655,12.567062
11.001144,11.812129
5.7643995,21.979065
11.4092045,2.959992
11.092876,9.003421
13.109864,8.504337
5.22629,19.594309
5.0787153,4.7235026
10.392496,15.766429
6.6202927,23.41184
8.836209,20.353998
6.693503,23.380207
1.7231292,20.764278
1.3412331,-13.346322
-1.7000083,24.108677
-3.9512799,-12.31282
5.0769525,4.735156
11.681024,10.50368
-6.348083,15.232523
-8.134869,20.934471
-12.751256,9.894716
-7.556606,21.186838
-1.1351339,23.67225
6.6973643,-6.762962
-12.699378,9.777965
-5.1189017,4.020228
12.470041,11.371647
-1.7647989,-7.5925293
-1.706569,24.184877
15.055561,14.515594
17.808388,-5.7988076
-9.418005,-0.55900794
6.674351,-6.9452205
-6.507026,15.181488
14.218207,-1.181355
5.8693314,-6.964408
11.729847,7.7080836
4.797138,10.330998
5.2600255,19.63627
5.8922586,22.553654
-4.652594,-6.9491496
-1.9174453,25.599943
-0.3353097,16.647343
-1.4065623,22.999632
-3.970491,-12.330758
4.1727815,-13.853793
11.2775345,2.6020358
4.65216,18.830923
-7.3491673,13.759042
6.9702067,-7.7569046
-4.40556,2.9253387
-1.6810358,24.232735
10.781333,5.679301
